10000
15111
29789
43783
49330
32604
29361
28764
43782
31067
20913
15964
34737
41052
40370
29533
28680
19634
14685
30045
41138
54279
35335
32860
24669
28082
31752
27485
23218
9393
22023
35164
43867
37552
32944
30811
26971
16816
20998
20572
39943
35677
32947
14515
19550
17928
31752
30813
32775
24241
20743
31153
26033
25436
19122
26973
20829
28850
34311
43698
27313
31068
34993
49670
50779
39686
39345
29702
42674
47453
56669
52573
40456
25778
27144
34994
47026
53852
40540
29532
19463
18098
15538
7176
24754
35165
38919
24412
17585
31409
38236
43526
37211
46598
48646
38747
33287
40882
37298
34568
16221
33800
26887
26972
11100
14257
27143
44380
40796
28508
13831
11528
26546
31837
29362
11783
22705
37382
47451
34992
33030
40624
36016
37126
18438
26119
26375
37469
36957
25266
35848
44551
55559
34823
17244
10333
16392
23389
18098
27400
26034
30215
14940
26289
35676
48646
43782
43867
33542
34054
26374
41479
33629
39432
31411
45662
33032
35421
36018
38236
40796
27313
45233
40625
50524
44807
50781
48904
42674
28509
31581
31581
28850
22023
18950
27142
28678
41819
41904
35590
36103
31069
25096
23219
31411
38408
20232
19378
15794
35676
27825
33116
31068
46940
38919
25607
16391
22621
35933
32690
44380
43014
50182
39771
34651
38747
30043
26118
27142
32433
27996
29191
44381
42332
25095
19634
33458
46770
31239
23900
19890
28936
28082
35848
45234
52743
41137
22535
27569
40540
58545
54192
49755
50694
42502
30129
29447
32519
40456
42675
47624
42333
37213
27997
23900
28679
31068
42161
22108
22962
22621
37640
38322
35762
24754
31752
27826
26290
27484
31068
36870
33968
26118
29787
36700
43356
35762
21682
30387
34483
47965
47794
47794
31068
17073
14001
16476
21937
37127
35676
33970
18781
18354
20232
17330
23048
34653
43953
39174
20998
14598
22534
23472
30129
37212
47793
48306
32605
38066
44893
56327
49073
41735
35249
35164
41991
34652
28423
17501
19890
17074
29533
45575
54108
39345
19036
28081
41308
55473
48304
47963
41478
30043
26545
26290
44467
47795
48051
29874
28936
25181
26375
16732
27655
42588
34823
27655
18354
26461
24840
21597
16306
27826
36786
42076
42759
43356
46769
45062
36187
44209
29702
36359
35506
48648
42248
27229
29021
35079
43442
31068
24071
17756
23217
31580
29020
27740
22791
27144
22109
15282
25949
28167
45234
41308
45233
35675
32347
38491
34224
34907
19206
28935
31239
35506
40285
44551
54108
46769
38577
38577
44380
35676
28252
19122
24754
20402
11613
24072
38919
56327
44209
44721
43526
55302
51718
51376
32347
30726
22364
41906
31069
41821
37213
42845
26290
26973
28850
31154
20913
20913
33628
49415
45148
44551
37383
46429
37042
44552
45063
49074
33884
37127
40540
49499
46000
36187
34481
19377
23474
30130
50610
44040
34483
14003
24584
18695
38834
45830
59739
43696
41819
43356
46599
34311
22023
21768
20914
12722
20658
16562
31580
29361
36614
25179
19547
23728
25947
18865
17159
27058
41138
37554
28850
34568
46343
55047
46087
40625
41479
50695
53425
36871
34396
38578
39431
42332
41650
56071
44721
33372
20743
29276
34140
48731
34907
36870
24924
33116
31495
37128
35592
31922
41309
45405
52231
43783
43953
44465
36017
25351
20061
24413
21426
26802
31837
41906
31239
24412
17073
13319
9223
9905
13489
20060
27911
26887
33458
39517
47197
42930
45917
42845
36359
17415
9393
9905
22023
21681
25095
25778
36957
37298
27485
19549
32008
37469
51292
34908
29531
13659
15195
16390
28422
44038
57008
51291
45319
37127
40370
32605
23986
11186
20061
24583
30727
26460
36017
31239
20658
9565
14344
20317
21256
17330
27570
29106
31666
34567
39857
40539
25520
25094
23984
33542
30812
48220
35933
30131
29534
37555
33971
29874
29362
35335
26289
24241
31409
42332
35335
24242
9906
11954
11784
9224
26546
39858
51634
35164
39772
43868
59825
59312
47366
44209
31750
33799
23303
21768
15965
